communityname,Demographics_PC1,Demographics_PC2,Demographics_PC3,Income_PC1,Housing_PC1,Housing_PC2,Housing_PC3,Housing_PC4,Housing_PC5,Crime_PC1,Crime_PC2,Crime_PC3
NortonShorescity,-1.3363483350317895,-0.6140151816691272,-0.6946107214627266,0.2693376059359698,-1.7831000301045163,-0.3036626100965462,0.9633868002811836,0.6349471762825323,0.050153131747691156,-2.136033224882996,0.04036459522235731,0.15952506864294402
Ithacacity,2.0194388695216277,-0.7549048124729372,-0.3934252100457551,-1.1074463027994743,-0.28684132796057327,0.7973453044887395,-1.5319807268942052,-2.373932666430702,-1.437053837373252,0.15257694697245808,-1.389511731903473,1.0457395393892612
Jacksonvillecity,0.7072116952383893,1.0124591502929239,-0.7939213727762913,-0.473401638975999,0.8723508612683237,0.8251139392579463,0.3509478491155198,-1.3935865293738274,-0.7300922788233041,1.7794184200921033,-0.06263855415073061,-0.1015664212535505
Vermilioncity,-1.9757819907969927,-0.4724494236306888,-0.08307813564066642,0.3597204964189088,-0.666290400299876,-0.16067374518567906,1.4807153391776173,0.4500572116274308,0.6119257462194655,-4.716048894572653,0.0950279510564044,0.2106041745563669
PembrokePinescity,0.7342290619329359,-0.7202643116799872,-0.920626328290565,1.1159789677396863,-1.742741003549489,0.9177503789242252,0.566837935004353,-1.3988142037483227,-0.1101154840206846,0.9328077818556877,0.5855128288826698,0.13803651733952943
Westervillecity,-1.1311149089527304,-0.49655227542952807,-0.973847491959127,3.030065213532448,-2.0095692354558827,-0.5524478628431642,0.2990146536140579,-0.2574998690869616,-0.6831676304622896,-2.0137487952028033,1.1319691130476273,1.776464441894701
NorthAdamscity,-2.0742495499588394,-0.31731135278967454,1.0310141752843955,-2.2945993516611485,-0.26575536966369817,1.1273972639163476,-0.24579077241968814,0.6531585816515947,1.4373508230887824,-2.0537591037391754,-1.5937875997066238,-1.0119107075290983
Wallingtonborough,1.558065755832787,-1.4032611362171845,0.9242755115704293,-0.14371273217127714,-1.5266840552614032,-0.7589585677023182,-0.5829535635415549,0.768610560672861,0.7931107747541067,-3.906419214556145,1.019330015040463,0.6582954659748711
Mequoncity,-1.334322604639373,-0.6070320587195874,-0.801976947884304,3.2991414265077936,-2.50791711109222,-2.033584029126498,0.2626398861513862,0.19240664359107304,1.0905139395955155,-6.2492573843343004,2.0879083002916867,0.36513500222304435
Cumberlandcity,-1.7607821340729741,-0.18303734299971616,-0.8806489699522818,-3.2405090409336648,-0.35421478168337517,2.364461120300089,-0.7063544836288612,0.7672344113090214,-0.20628638268133373,-0.3204388129824186,-1.9336918217250043,-1.103660511108639
CottageGrovecity,-0.9859377346341417,-0.6616046438831336,-0.6980525627249493,2.205605627591362,-0.2301763395069735,-1.5676777269468625,2.789763689855359,0.8473928217362919,-0.5869661470155053,-2.8069969484679227,0.11612516118215596,-0.3416091640765208
Berkeleycity,-0.08519937915248585,5.128055107881117,-0.23171869292781633,-1.7899452982125885,3.3971048039732605,0.36025771624536645,-0.24805136864789595,2.910660679087699,-0.2522790764878806,1.4607936223165943,-0.5271745634385416,-1.7908066504279323
Kingstoncity,-0.9343446789969898,0.07632083075081751,0.8805039079115651,-1.1028302746529524,0.649983365424311,1.224628429161422,-1.5072550413397645,0.6402642993964043,-0.3734945458464138,-0.5794868407768408,-0.5711425569625296,0.5260043070717868
Denvercity,2.3500551830009497,0.3684093092279336,-1.7283817293190291,-1.1238277771761542,1.239637291359533,1.19716377683194,-2.701026170920618,-0.04925124594440149,-1.2913015867337967,7.972591100828974,3.045473715697563,0.5566330350379617
GalenaParkcity,1.5992351453682865,0.13585363980068813,1.7774346218670596,-1.1929048017958388,4.046523138107782,-1.4394242979966059,3.1631574869230645,0.48866376448171034,-0.5408122956597488,-2.1825153628473783,-0.8287098155949211,-1.297740770218775
Leicestertown,-1.1164582862632526,-0.41331337778384547,0.9047295624269304,0.7059197997676132,-1.5477232913216092,-1.3135053631988378,0.5004783954825102,0.9210513412215919,0.19439283088204623,-4.76207324392012,-0.37927567058455397,-1.8109797943413428
Moorecity,-0.546968396732258,-0.5655311447689048,-1.0162826030227208,0.8686369947969518,0.6070172863811665,-0.3468948096558068,1.6658605250288463,-0.3548691668225068,0.16649689700492204,0.17329505394594205,0.03127113248975486,0.32645746330820874
Alamedacity,2.301650807518239,-0.6764492566911184,-1.175686422489364,0.8524963228746972,0.01277045045614801,-1.1780372773516017,-2.370414427600221,-1.1426918305884735,-1.2071288032870082,2.65242449452306,0.8249937191071421,0.8006199865105408
BeaverDamcity,-2.12055074493455,-0.39916678842603887,1.1232826958842221,-0.19655159702831296,-1.6047711618193292,0.8905994355434808,0.700081268791314,0.47845064335108867,-0.5297070686769686,-2.5225781252391504,-1.6631256271123622,0.7113025079313773
Wallingfordtown,-0.38733480497900463,-0.6266256304139273,-0.5182615671989786,1.5823610100379533,-1.6195813803134282,-0.6632062836165331,-0.1734005203273418,0.32732869644910906,-0.13496224802368637,-1.6778964594589814,1.7552197006005166,0.6096318352718283
Fairfieldcity,-0.6978575924870486,-0.3541811829038447,-1.0781884450877515,1.7870227418306066,-2.0933579979448322,0.6946278018182094,1.1079287393012873,-0.5021912392843644,-0.49582469969300097,0.42711856357744454,0.07487898400999611,-0.23764872584228083
Millbraecity,2.3654696805316027,-1.5116519663726513,-0.03884455055921757,1.6468701514211108,-1.5299774381265867,-1.938749750467575,-0.9023053985774753,-0.5502107438390976,0.34648332321305314,-1.6927991987136042,0.6393228066400819,-0.9303132956714731
BossierCitycity,-0.2024196194329139,0.5488094430902009,-1.2859959085589634,-0.8146491274376333,2.333102446928957,0.9858263386077175,-0.65578620537,0.6400878785903951,0.40276081867529984,2.987320403857857,-0.07380560952115978,-0.5031584589945535
Brainerdcity,-2.7244065310712062,-0.26872358072038915,1.0502340900088099,-2.439440763875209,0.033246511358870884,1.524725654882144,0.15862046928136317,0.27847651748934027,0.2173524194378151,-0.5193581152684594,-1.6396338468104745,1.0509961393705176
Lancastercity,1.2931848479511465,0.12206085301497305,-0.543514163011932,-1.8259456391663564,2.900414421057767,0.7786038155393697,-1.0748445765671901,0.2712180471024427,-1.4786404910829498,4.276854767614341,0.2862733587893047,0.09450398569717486
LakeCharlescity,-0.016833750703857137,2.8196143532502562,-1.2550825690934146,-2.3494140054900763,1.730877661501515,0.4317496623705381,-0.40941702013941533,0.3612634144809051,0.30125960046419176,3.323974603547717,0.3649338540127018,-0.9332862938485921
Ashlandtown,-0.8550364499064129,-0.862507377524974,-0.16584660177911778,2.023343067206484,-2.171196807240817,-0.9074143294576267,-0.15006554948553572,0.12517076997509058,0.34666903815799144,-5.50802339539808,-0.2046425523587536,-1.767915621547799
Richlandtownship,-1.765423813115942,-0.34145114081214384,-0.021833100724985725,-0.4498576254544317,-2.827918106755719,1.3257573751515899,-0.04438227648779684,1.4403446419792618,-0.30408281705693607,-2.878345994146949,-0.5759834745021857,-0.4921403041106822
Arcadiacity,3.8839071014957507,-1.4717390367520946,-0.04666107645097437,1.487101665412565,-0.8011710486919937,-1.750256970107667,-0.6356756785959856,-0.8606464294700223,0.7186440386129972,1.0033351036862872,1.0362329361581466,-0.1998862792962775
Miltontown,-1.01815672039431,-0.44190116029314913,-0.8988696819243109,1.3963954012809512,-2.004404375615422,-3.2452898095082703,-0.8922175805953454,1.4985564858218257,0.7001078723792824,-3.481151290465954,0.8185845077627052,-1.5096299019546746
Wilsoncity,-0.5764120966163281,3.7565009178812594,0.8866164280196833,-2.14858311214139,1.709443380022703,1.6393743037943864,-0.7537861051689956,0.09733889834839407,-0.7259023757853619,4.905830853865114,-1.4096920858937732,-0.4083881703332053
HighlandParkcity,0.23645589515581203,-0.9302062768181188,-0.6211800164074065,4.127010301620584,-2.462458422750504,-2.8687858200444767,-1.6869542997734137,0.20041814109757547,0.8562331644274204,-3.987619908950847,1.2312691028840135,-0.09506355279190455
Indiocity,5.429401695422418,-0.6872832460905443,2.316540159536361,-1.76292937760915,5.263816694804256,-1.8845300058124992,0.8451877005380151,-1.1671057410839452,0.798794430112748,4.26371284405262,-0.1974106086854196,-1.3452404497194617
Frederickcity,0.5480500203307758,0.2262161535979017,-0.7048815695879456,0.8658480846820165,-0.015467759424409797,0.4663765124596753,-0.6250164170601056,-1.1166269712822632,-0.759254034986756,2.3817518293909052,-0.14863751737238662,-0.17875451464850592
MercerIslandcity,0.3472703552893699,-1.0745038318243978,-0.773410721875767,3.334757377159588,-2.62613741961026,-1.2933294461458242,-1.2697708961878147,-0.1399429014600714,0.9533799425277005,-3.3935750881808238,1.0872060991392458,0.5186330728622374
ForestParkcity,-0.07698540715056379,2.662329234351272,-0.6993433966986072,0.9081118892593528,-0.6170723261699759,-0.50415721864148,1.2762821573097476,0.6817488476247385,-0.5023440839976735,-0.520878160522181,-0.4132513786490919,1.5905768725478104
Logancity,1.998790776220361,-0.9376544198519556,-0.0778292792305072,-0.8760033641291097,1.4528305255231695,-1.0250261548332071,1.9884532976053355,-1.573505194781711,-1.4924841056708664,-2.5658680601310717,0.5023641710494733,0.5134710381979634
RockvilleCentrevillage,-0.5083655163160091,-0.6624330529301222,-0.5808771211659398,1.7562716398954814,-1.472469872368915,-3.217936717240245,-2.6459562346803427,1.9178881649448678,-0.46642383097227946,-2.1250026443833625,0.736618315688291,-0.20332088264051942
Mankatocity,-0.2724011855489813,-0.3716036547216091,0.9563124083635934,-1.1486465818119465,-0.13858693999573682,0.874728476358998,-0.2924713307433406,-0.9710314151702433,-1.6930960555565733,-0.30667888805884674,-1.093455741893517,0.9718770554628637
NewportNewscity,1.0796128604806856,1.877955986542931,-1.8588296282179542,-0.6574088306543977,1.0215108291187405,0.9271445758548543,-0.6154526890128338,-0.7825045110062367,-0.9240969375629952,4.284714882651215,1.2042218938656795,0.1807697341565733
AlexanderCitycity,-1.912792180313062,2.5096100952158564,1.3898629908737867,-1.3301769988028576,0.7910932345902894,1.0539475924548507,0.806029245571662,0.603762687765976,0.9231827249627506,-3.607125308240052,0.5606721458680985,-2.823855637315149
Cranfordtownship,-0.7759520456758293,-0.7363076830461522,-0.7440876238303955,3.0165173764362994,-2.2361757719249256,-1.7443718990473436,-0.6222166377772139,1.7299496115183919,0.9968535656153856,-3.447566896434167,0.6938142636256385,-0.37529017221922434
Banningcity,2.0578206571535884,-0.37237755697448277,1.9034571778079217,-2.927276415742845,2.8397338552499782,-0.5582978478562673,0.15755835633577459,-1.6879036167094232,-0.38634233218427044,3.3227791440835914,0.8352075449885885,1.3843853061121971
LosBanoscity,1.192182539703192,-0.5569390526242375,2.3395745083868644,-2.2958835572278766,2.334704453347308,-1.2280433416864749,1.0248140142074245,-1.0279109997999207,-0.6318157072089844,0.3101965971995656,-2.463951876024318,-1.3273804032781564
Glasgowcity,-2.841538464216233,0.41288284127216135,1.0028613255339685,-2.9620045516050952,-0.5934483578234727,2.0296433167539467,0.5822622127085288,0.15535435403839346,0.7489748807280209,-5.952492314536663,1.0713546437825405,-1.4606655444522862
Laurinburgcity,-0.7307213982993902,3.5549886618371094,1.5627345449537728,-3.4813293454298253,1.9809108485308626,1.2280859148581689,0.31647938826217686,-0.11883104646086602,0.42044128198570313,2.0281564629123596,-1.7291124858813676,1.5932865806774417
Portalescity,0.4804272039025429,-0.16619742939258783,2.447753891142968,-3.026268001804022,2.336465548713435,1.855308388362488,1.0619367240589141,-0.7129924086781235,0.7734380877506081,-1.563647190250185,-0.9634472049981695,-1.403763106701215
Romuluscity,-0.9533043389767173,0.9051277857612041,-0.7671096633793484,-1.3327289150537296,1.9088289205885214,-0.1623915917795701,0.09198587871666475,1.0733028217816294,-0.907959123459653,2.424075030776241,-0.5260504959438083,-0.2321022790211177
Beniciacity,0.6054239726666443,-0.8740151630924378,-0.824700812109136,1.423795942472358,-1.1549145391539244,-1.104674686622079,-0.26718663510059437,-1.1719837844310117,0.04596354578011673,-0.7818805974118888,0.08366830545050895,0.10186038083189479
Medfordtownship,-1.4788307763751274,-0.6893478193228326,-0.4773612641173448,2.9976360768713035,-2.5914172597942913,-2.428096243892111,-0.27616511017613,0.4526926452136581,0.7667503988764107,-3.3229173207456713,1.019741863404096,-0.31140546419714826
MineralWellscity,-0.5979268893870825,-0.2563621759052133,1.5377076296602106,-2.5054729935703657,2.4091760219437757,1.2015877455627728,0.8392424977383115,-0.20014081837440897,1.434651322411623,0.9974041827899295,-0.42043564303315434,2.484595883790927
Alhambracity,7.09982550666094,-1.0089645626228807,1.117530430972185,-0.8874896210810895,2.448669150389707,-2.2549605277141294,-0.6277966387776988,-1.3153139277758708,-1.1889012545221727,2.2167029365413873,1.817269022810076,-0.5091818012467159
NewAlbanycity,-1.4517147372737977,0.3126407462216845,-0.7604034832696069,-1.4906755007683197,-0.16889609053362487,1.4465119070990629,-0.3261362501967586,0.09038410287610227,-0.40035537633980767,1.3826379772653026,-0.005420604307257917,0.9131259433493766
Annapoliscity,0.0524551659776734,1.7740012487691936,-0.928097192853033,-0.15358442207976455,1.2064166672216372,0.3842483829587186,-2.658324432745304,0.4419708757067703,-0.05419050602241506,4.446459492318998,0.22970698622551142,1.968228520826555
Whitewatercity,-0.780226728167483,-0.4548014997789049,1.6161477118717138,-0.5757104989577675,-0.3308938829759946,0.22302189468361014,0.08173432345206606,-1.6919582358285823,-1.6075210361883658,-3.5191358657674887,0.05784396670861388,0.930752673982537
Greercity,-1.2796251148517364,1.8434077276495204,0.2330438359044981,-2.143432624299764,1.1965219343357159,1.8140914029584272,0.6751011058208242,0.22476833422531042,0.4326746379375223,0.544264995237536,-2.0665214487626096,-2.092124790422613
Millburntownship,-0.011131645500855422,-1.1239194938139494,-0.6711749273234672,4.129997708925324,-3.0204143647489072,-2.3518265946189576,-2.847580436360557,1.3636229758941618,0.08065398293354184,-2.6731881858066933,0.26181922556448667,-0.6173532533763662
Warwickcity,-0.8984573861664742,-0.4749422700076348,-1.5256045797297686,0.23107097657307246,-2.1914308112485332,-0.6234662372924245,-0.15414449864616106,1.1219022169032167,0.6480343667885607,1.6694151343180406,1.5415277651131143,0.3765715076761125
Pepperelltown,-1.9167499674366748,-0.38810438224819216,1.4081858246694374,1.393877044490427,-1.4780781598703427,-2.0298023626828967,0.8203326859662398,-0.026284756204480265,0.36095124540125645,-4.3530127470279405,-0.33894216302983865,-1.5633141397801817
EastBrunswicktownship,0.8827786613376604,-1.0660996112944845,-1.0939565583585777,2.7360444091526728,-1.392028150888918,-2.285506522004225,-0.7462330819141137,0.8003754453320913,-0.09644642596250526,-1.3553670104627573,0.8683988199171316,0.4595393027451644
FortSmithcity,0.4617389260455665,-0.22967134041370318,-1.4036150412059445,-0.7134858509492521,0.4325198695256374,1.6001228733431883,0.20052978643151229,-0.5565219578677493,-0.043456188070295304,3.377667639175824,-0.3838217525838845,0.9241218747697777
Bostoncity,4.197566488064724,0.851844554143454,-1.3647770036830897,-1.46692374699505,2.691042671287915,-1.7201130067225536,-5.833564456874628,1.1598052966078998,-1.8197322927013209,8.151491084369669,1.7682304212361464,-2.468035657122439
SouthMilwaukeecity,-1.407416242316877,-0.6693425528312109,-0.5737822352239255,0.4954428605605391,-1.3464113687431951,0.34000447107747034,0.7493940907770887,1.1871190399826743,-0.00588180611082198,-1.6638834542861898,0.5493587136820034,2.344599151089369
Glastonburytown,-0.5255204674697646,-0.8139479467122359,-0.4239356246123487,3.0773681439099327,-2.989163801218909,-1.47800725252044,-0.46370004716229624,0.06634550892224815,0.67634373864454,-4.415035397615648,0.9790488488839326,0.27706890167096987
Midvalecity,0.9783620030818959,-1.184242209112171,0.2873671512901925,-1.6765409957754493,2.2761347828444967,1.2089958161177863,1.1015112048556301,-0.01828233068017989,-0.3817031681846645,0.8237515777415265,-2.5558473440250347,1.6933125595512002
Bloomingtoncity,1.6148278782753365,-0.5475669288673319,-0.6657744998688382,-1.1272604829162969,-0.7947510852044879,1.72203769920046,-1.2723473215328986,-2.1996189073667938,-1.7199510070509594,0.23684431805916908,-0.2879682933515749,-0.5194932812368347
MountainViewcity,4.277452335948857,-1.1895742931759479,0.07143947165270197,1.6008192802441152,-0.134510741678115,-0.9583962714771631,-2.003797371926643,-2.316228941080147,-1.2623591957105822,1.602262290793351,0.4661601672833745,0.38892864516949205
Allencity,-0.5228580948484163,-0.5978336852623942,-0.3705638824029131,3.071927177678542,0.2305294548871038,-0.7624151527659735,2.4420701914337455,-1.0479577847260555,-0.8423037444735106,-2.2200406821363914,-0.07054705434459946,-0.29998138824444165
Madisoncity,1.592019475505728,-0.36160730122520096,-1.5158478766408003,0.21274235176179868,-0.7265974548514428,0.7197855476640331,-1.4965580120372015,-0.7252144852295398,-1.930850284254605,2.805418910854371,1.8046855395386479,1.0896070064905892
Athenscity,0.4130393191998058,1.1646062683187306,2.5068962322820956,-2.210803380169432,2.414124546865677,1.3265492116957531,0.5924092533722184,-0.558308912406052,1.5303767285122611,-0.6094985598542894,-2.0338867228925515,-1.417970173883071
LincolnParkcity,-1.0567660286762603,-0.5521457784214637,-0.8558889131998698,-0.8913788304612592,-0.9854027642667716,0.4919803107804189,1.3936318581224953,1.3416576145136838,-0.5179452551865212,1.457832417780923,0.7251849820276605,-0.5179176173524587
Somersworthcity,-1.4833569964985267,-0.7695881815649585,-0.4135537733303639,0.04168196643035243,-0.08606300839815617,0.5140176489522756,-0.2915642936611979,-0.4622964724219574,-0.01116139395310389,-3.5440880485040105,0.16517603797700386,1.3339262205704083
Ypsilanticity,1.7517405200954606,0.9413834258336821,-0.24134805289611064,-1.7215601315778244,2.0248907714719953,1.0280411020034532,-1.6194329316005203,-0.9750345127741324,-1.0966791734503596,2.7586209759619837,0.1526299840985502,-0.26507903003699684
HazelCrestvillage,0.05504504347216091,3.1891675201524468,-0.4858043435551762,-0.068271091151338,0.7463136564922529,-1.3687472401203746,0.30250240916383875,0.7087620999098726,-0.6596972927330536,-0.8577075988412631,-0.8656560459807344,-1.4199603317963634
Braintreetown,-0.9949111283294664,-0.7600638716339899,-1.1311826449475355,0.46736372779628294,-1.78319759841359,-2.2264578697755124,-0.4975834715326842,1.856504466235172,0.2628656815906372,-0.6771072927203545,0.25441319653597166,-0.9740737809374144
Dovercity,-3.034743577916657,-0.13816297838673786,0.9849416914115493,-0.5839297826690238,-1.634632586158623,1.0766859109622153,0.9321792452537226,1.0527579267026455,0.30563631781263245,-4.094155541264796,-0.2372911636866512,0.25761612443483695
CollegeParkcity,2.468182612714805,5.886597514822825,-0.29804346770337703,-1.4613834036158098,3.135547291633197,1.3813130919845122,-1.490272102421651,-0.9492991367920816,0.19170467211957673,5.928036615700932,-3.0700302248229363,-1.9941139065478708
Elizabethcity,4.942668458306861,-0.1331802187232391,0.8389505241937767,-1.7057853700311647,3.0938395873376248,-1.060998017449045,-1.3778477506072466,0.6904676037245073,-0.2880944420502311,5.554689092075527,1.0324157359653026,-1.8602907509471902
Smyrnatown,-2.4667215019488826,0.16280655959915322,1.1281698073437265,-0.0017640517540226453,0.7530356526585297,0.8986500223836769,1.2317811700208374,-1.1652151162446307,0.36169412332814505,-1.7634315080862535,-0.06784310986058793,0.3150863951128209
Clarksvillecity,0.5843975029974361,0.740380543581949,-1.336836880973472,-0.5635877521222908,0.19946319535261886,0.6731869977586932,1.1941765298946259,-1.175776282111567,-0.23543937699054385,1.721486393558344,-0.8652136351956243,-0.9244296228017455
Ramseycity,-2.19397373697594,-0.6091973098065908,-0.5473449189062648,2.402084885419115,-0.19580905559004377,-2.2886710344106174,2.194505140829037,1.2764974975214907,0.000641678617948842,-2.2073574975139745,0.2646024992019553,-0.47265489783723985
Patersoncity,4.744367395806799,2.069801660013679,0.49507505848604155,-1.9966495160792967,4.991751875626829,-1.8076428649512088,-1.4233073668688303,0.7118022652060474,-0.4655162095096576,6.592617393490962,1.728823388193514,-0.7696478220398126
Dovercity,0.15472598590231237,1.4222623366178986,-0.8882459717550047,-0.127663549952406,0.1079133757957216,0.6698042529303992,-0.3190852961139841,-0.9428531343570756,-0.9400250422753069,2.1228583558714913,-1.9166938949020798,1.5670966359184952
Ankenycity,-2.1531026141717065,-0.1885872615913706,0.9646365929484649,2.368647133375141,-1.6656321725956953,0.6223120955232809,1.7878283839716365,-0.44586580406921456,-1.1293281617622613,-3.7448135798521065,0.3264225541200002,1.1563215751036373
SomersPointcity,-0.6994989837774701,-0.7756866180216435,-0.314686817417883,1.0066816027419778,-0.8881881390564212,1.1177388844029732,0.16083708182536816,-0.17926993311655565,0.7473732423502092,-2.5927088388135178,-0.2643148343139463,-0.659674583879572
Orindacity,-0.3713860065125138,-1.2134401425925907,-0.90387219360958,3.600587125710311,-3.8309447722804992,-2.190683129545703,-1.911486998701371,0.8203018380035562,0.7871425232512029,-4.6453206717172515,0.9489810472850867,0.6796013351991863
Sheffieldcity,-0.8964354979344161,1.7570201355686126,0.3282704582564245,-2.223524967037425,0.497094061812371,1.413323085520799,0.27132843194980844,0.7801070253407781,0.31982731816851623,-1.7187715626358528,-1.068718497673193,-0.6057964179148271
Fontanacity,2.7999588768390393,-0.3512183394630297,-0.4243483073378978,-0.5054078886316191,3.0156729269718685,-1.6108785082588462,1.4030688367383346,-2.201378461090675,-0.7092592838474454,4.881205748536039,1.305225838752069,-1.2500196310428098
Sunnysidecity,2.667025916193791,0.17441124617470508,3.7798357259533164,-3.1103914719365853,5.117297389711166,-1.1576292053643278,2.4925597052940316,0.49317023282730027,0.1677933242449573,1.8924905261192513,-3.4002920242267547,1.6890014707088352
SpanishForkcity,-1.8822941314391448,-0.162590084357877,1.746900738661818,-0.18903151516463723,2.421446971739317,-2.7298723045637283,3.154063912280633,1.1769116623642262,-0.7038335694564312,-3.383917438206034,-0.4586787277092459,0.6573254707528134
AuburnHillscity,0.23177764741692505,-0.23567790880744183,-0.28574305377456705,0.7058824230228599,-0.7537337743813711,0.9745149204770335,0.05713550359919573,-0.900106940739713,0.2530060545985688,-0.05036638935663325,-0.8832853955353108,0.016250537638130697
Douglascity,-1.3814415406398208,3.0266939230501353,1.1135574027328285,-2.715501515906564,2.6021747751441913,1.3986803076069743,0.6303214440447212,-0.30622096466470966,1.1799341702226034,3.0370655014209973,-3.3347156683848205,-0.35911806828046916
Germantownvillage,-2.0965200890610625,-0.576988944218961,-0.5585784461053507,2.9824762728643255,-1.8639160307767024,0.14026742599643158,1.7804723231111617,0.14122876691146294,-0.6409628870047922,-4.425534705839295,1.6755172955415731,2.317121341858765
Irmotown,-1.5358233067109375,-0.10341934673996755,-0.6821591310181079,2.911583508488999,-0.48030878210247563,-0.5053399907424451,2.2865120521504823,-0.5865395889870295,-0.3095018976565442,-3.53124652844411,-0.3522819062995594,-0.67229690749725
Mitchellcity,-2.8041483120136226,-0.12884243870062295,0.995622538100405,-1.2255296706594603,-0.6799829132084102,1.168604035643886,0.9881615080866144,0.6282047981108233,0.3011416885968586,-1.7443200954173956,-0.9921311030156668,1.3591971123726183
AppleValleycity,-0.4669614395629648,-0.6274166457042109,-0.956448197986145,2.7940618676309823,-1.2252072993381193,-1.6160451839248182,1.2442540976854874,-0.5938142944742515,-0.4119176699915283,-1.5519510107092034,0.718189186022526,1.0903812559728232
Roseburgcity,-1.0025590999790128,-0.4852942148205247,1.3229593535304474,-1.3441977855674556,0.8476099300859427,1.42672008901926,-0.4046086176766364,-0.7595391111300962,-1.461194774945579,0.9374640220751977,-0.7406254496965571,2.370991821015598
Crestwoodcity,-1.7954656091287617,-0.7870503852834941,-0.4703886805039192,1.545272128237254,-3.0275642425507305,0.14216588087113963,0.9029243131848087,1.6763849121258603,-0.0032271859644409256,-2.7817865030631608,-0.5689117477291932,1.4945335082839653
HasbrouckHeightsborough,0.13591192418134268,-1.226768222509973,-0.1272891208861785,1.5191454793095738,-1.6764060022390321,-1.606284363176274,-0.4203815662304407,1.9033611833689863,0.8964374496624529,-3.7205995358986357,0.7423364258879599,0.20294065676042775
LaGrandecity,-0.4645621968564317,-0.41102383958067307,1.6314485523247946,-1.5003077925235453,0.4182822988164071,1.4544232614738843,0.6938050993680138,-0.3229591386944199,-0.5595225813061373,-1.7959777752271568,-0.0923652786804796,0.19386948793868924
Kaukaunacity,-1.149459689593516,-0.7326615435605733,-0.4677267477141285,-0.1570689167167486,-0.878446973087423,-0.33743968923144735,1.8921334474678755,1.1280653361973405,-0.5279630668876522,-4.634843381026946,-0.15654952303628145,-0.25859496731037873
Bellevuecity,1.924088208460383,-1.0241930232460168,-1.1206342469002901,1.9156523085784172,-1.5300344141747302,-0.4938932012128931,-1.3682968375117603,-1.0268773326742564,-0.8705144176977863,1.4621055219912067,1.2281920234982342,1.5992509472485328
RiverFallscity,-1.5054192639230404,-0.3663810297263316,1.4230709219280737,-0.5075150572050011,-1.2280368785294202,0.30958987065900545,0.9943260116674464,-1.2445789368958091,-1.1275920310736725,-3.242568065262475,-0.8819034442257285,1.167190587092149
Milwaukiecity,-0.8506994961841519,-0.9861250882218614,-0.8189638782070716,0.0838223961315784,-1.0751515279038069,1.2910877566639192,-0.04229329777525327,0.34715953389008974,-1.3385993080578806,-0.47890757789986954,0.26976451431172627,0.22356951833249047
Clemsoncity,0.12039433795084366,0.11546916001246652,1.50505699494068,-0.0643241541195216,-1.6108750068692208,0.5761349726788947,0.31368902452980363,-1.5895266246961186,-0.1444508824950872,-1.7486250767526612,-1.7967589833278308,-0.31767098984436487
Marlboroughcity,1.1102564471478056,-0.8753664357887139,-0.1102344772179792,0.6428165637395165,-0.6688642489815847,-0.34915578206520764,-0.6712848825236212,-0.23014485569316576,-0.2583307979043304,-2.6782491698891313,0.17990291994153568,-1.5245370578884516
Greenbeltcity,2.1376756490823623,0.11605327082449575,-0.15700952372702046,1.6522098469208655,-0.9175537190488625,0.7396002897169032,-0.9583819330475131,-1.8850643664946767,-1.2521774397142778,0.5126902499518703,-0.29227270870336397,-0.34295941428567595
Stantoncity,5.234039238365678,-1.781597366848389,1.456524168300945,-0.8248810345876306,2.7353933574341824,-1.842080849007029,0.7066129047880987,-1.4723943665215387,-1.67690451991913,3.484657309192648,0.325073145227442,0.24390712507651552
Florencetownship,-1.2300178003862374,-0.1986187114005015,0.13282801988231385,0.5699683251225567,-0.8347386271601729,-0.8944442443457763,0.7872603602500239,0.4772268367463792,0.3110145261607464,-3.0390283628852313,-0.1395017733940694,-1.221436120226613
Harrisonburgcity,-0.27794866173489446,0.11768378008952693,1.0561340785162225,-0.5674268614152419,-1.0776268356657375,1.2438439728931279,-0.2268364627895787,-1.552322425406984,-0.4778866135356061,-1.2960171384896289,0.5833489567524038,0.9255298849129943
Trumbulltown,-0.6479711260736298,-0.8238062842135015,-0.9598732128575239,2.5044688387042173,-2.7176249925322806,-3.2458820153846752,-0.42919686302772164,0.9362245593505898,1.5477876012098315,-2.417189398533216,0.7012902663967155,0.0012488239094915316
BatonRougecity,1.4541208570438413,2.9679508861029134,-1.839687426266595,-1.971866928936215,2.608227607840961,1.1690030309807733,-1.5894823439894388,0.5386174648533671,-0.11262132888221033,9.891018894541782,0.33046103381987807,-0.5244464509891226
RollingMeadowscity,2.03275227916222,-1.3070760821598482,0.44806724490552713,2.6683756380165287,-0.33699580954834757,-0.9344298626433064,1.107825390735067,-0.3349317556683193,-0.7955681710661626,-1.5502879571266275,-0.3803040505495759,0.12037003348764518
Watertowncity,-2.253514484440477,0.013941627721571238,1.102489546411657,-0.7992240322116144,-1.0161140202713188,0.6600786858350521,0.9852897717681169,-0.17117131503622832,0.04844192999569236,-2.2578245635888825,-0.523646761672445,0.8262712568086772
Springfieldcity,-1.72857067412179,2.4260614615695926,1.6609293782793348,-1.9564512495753752,1.196220765072666,1.201726534557186,0.47770613619276237,-0.032197934882918326,0.37471967940179585,0.31496995005259065,-2.755442342926433,-0.8349008057321008
